target_pref_name,canonical_smiles,molecule_chembl_id,standard_value,standard_type,target_organism,Kd_M,pKd
Serine/threonine-protein kinase ICK,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,CHEMBL536151,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL1173655,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O,CHEMBL3182621,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1,CHEMBL3218578,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,CHEMBL283120,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,CHEMBL259084,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,CHEMBL522892,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,CHEMBL2105717,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,CHEMBL270995,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1,CHEMBL1233300,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,CHEMBL1944698,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1,CHEMBL3545328,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,CHEMBL482968,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,CHEMBL3264002,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,CHEMBL2408045,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,CHEMBL496102,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL513909,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,CHEMBL1084546,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,CHEMBL24828,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CHEMBL300138,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,CHEMBL2105759,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,CHEMBL592445,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,CHEMBL230011,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,CHEMBL1094408,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CHEMBL535,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,CHEMBL206834,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,CHEMBL3989914,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,CHEMBL2103830,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,CHEMBL2048872,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12,CHEMBL3426621,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,CHEMBL288441,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,CHEMBL1908391,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,CHEMBL1738797,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2/C=C/c2cc[n+]([O-])cc2)cc1,CHEMBL3991927,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,CHEMBL564829,863.0,Kd,Homo sapiens,8.63e-07,6.06398920428479
Serine/threonine-protein kinase ICK,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,CHEMBL402548,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,CHEMBL1236107,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,CHEMBL2336325,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,CHEMBL1289494,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,CHEMBL558752,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CHEMBL3991931,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,CHEMBL5416410,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,CHEMBL3989868,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,CHEMBL3545157,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cc2ncnc3c2cc1OCCCCCN(C)Cc1ccc(Br)cc1N3,CHEMBL3109738,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,CHEMBL565612,6689.0,Kd,Homo sapiens,6.689000000000001e-06,5.174638804047366
Serine/threonine-protein kinase ICK,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,CHEMBL475251,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,CHEMBL2396661,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CHEMBL189963,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,CHEMBL2165191,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO.Cl,CHEMBL3991935,892.0,Kd,Homo sapiens,8.920000000000001e-07,6.049635145623877
Serine/threonine-protein kinase ICK,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,CHEMBL2364611,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC,CHEMBL405130,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,CHEMBL415049,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,CHEMBL603469,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,CHEMBL3545085,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,CHEMBL1230609,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,CHEMBL1231124,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,CHEMBL3186534,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,CHEMBL403989,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CHEMBL428690,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CHEMBL1336,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,CHEMBL2146883,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,CHEMBL2087361,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,O=c1[nH]ccc2cc(OC3CCNCC3)ccc12,CHEMBL1667969,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,O=C1NC(=O)/C(=C/c2ccc3nccc(-c4ccncc4)c3c2)S1,CHEMBL3544966,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,CHEMBL482767,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,CHEMBL1233528,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,CHEMBL1091644,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,CHEMBL3688339,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,CHEMBL1229517,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1,CHEMBL3218575,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,CHEMBL3991932,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1,CHEMBL2386889,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,CHEMBL574737,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,CHEMBL296468,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,CHEMBL1088751,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,CHEMBL1079175,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,CHEMBL483158,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cc(CCc2cc(NC(=O)c3ccc(N4CC(C)NC(C)C4)cc3)n[nH]2)cc(OC)c1,CHEMBL3184679,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,CHEMBL1983111,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,CHEMBL1952329,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,CHEMBL1236962,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,CHEMBL2105728,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL281948,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,CHEMBL521851,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,CHEMBL1983268,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,CHEMBL1614766,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL1201182,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,CHEMBL3545396,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL413,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,CHEMBL2180604,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CHEMBL502835,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,CHEMBL217092,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,CHEMBL1879463,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,CHEMBL3545307,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,CHEMBL3545215,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CHEMBL477772,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,CHEMBL2216870,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,CHEMBL575448,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1c(Cn2c(C)nc3c(C(=O)O)cc(N4CCOCC4)cc32)cccc1C(F)(F)F,CHEMBL3188551,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,CHEMBL2079588,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cn1cc(C2=Nc3cc(NC(=O)C(N)C4CCCCC4)cc4c3C2=CNNC4=O)cn1,CHEMBL3545137,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,CHEMBL514201,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,CHEMBL2140408,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,CHEMBL2001019,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,CHEMBL1976040,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL180022,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,CHEMBL3334567,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,CHEMBL1614725,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CCn1c(=O)c(-c2cc[nH]n2)cc2c(C)nc(N)nc21,CHEMBL3545366,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,CHEMBL221959,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,CHEMBL400402,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,CHEMBL495727,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,CHEMBL1234354,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,CHEMBL377300,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
Serine/threonine-protein kinase ICK,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,CHEMBL215152,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337
